hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,total_nights,revenue,stay_duration,year_month
City Hotel,0,61,2015,October,44,28,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,89.25,0,2,Check-Out,30-10-15,2015-10-28,2,178.5,2,2015-10
City Hotel,0,72,2015,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,0.0,58,Transient-Party,85.67,0,0,Check-Out,31-10-15,2015-10-28,3,257.01,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,0.0,58,Transient-Party,85.67,0,0,Check-Out,31-10-15,2015-10-28,3,257.01,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,0.0,58,Transient-Party,85.67,0,1,Check-Out,31-10-15,2015-10-28,3,257.01,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,0.0,58,Transient-Party,85.67,0,0,Check-Out,31-10-15,2015-10-28,3,257.01,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,0.0,58,Transient-Party,85.67,0,0,Check-Out,31-10-15,2015-10-28,3,257.01,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,37.0,0.0,58,Transient-Party,75.33,0,0,Check-Out,31-10-15,2015-10-28,3,225.99,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,0.0,58,Transient-Party,85.67,0,1,Check-Out,31-10-15,2015-10-28,3,257.01,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,0.0,58,Transient-Party,75.33,0,0,Check-Out,31-10-15,2015-10-28,3,225.99,3,2015-10
City Hotel,0,72,2015,October,44,28,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,F,1,No Deposit,37.0,0.0,58,Transient-Party,75.33,0,0,Check-Out,31-10-15,2015-10-28,3,225.99,3,2015-10
City Hotel,0,51,2015,October,44,28,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,0.0,0,Transient,62.21,0,0,Check-Out,01-11-15,2015-10-28,4,248.84,4,2015-10
City Hotel,0,55,2015,October,44,28,0,4,3,0.0,0,BB,HUN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,83.0,0.0,0,Transient,112.5,0,1,Check-Out,01-11-15,2015-10-28,4,450.0,4,2015-10
City Hotel,0,62,2015,October,44,29,0,1,2,2.0,0,SC,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Contract,139.5,0,1,Check-Out,30-10-15,2015-10-29,1,139.5,1,2015-10
City Hotel,0,59,2015,October,44,29,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,0.0,0,Transient-Party,75.0,0,0,Check-Out,31-10-15,2015-10-29,2,150.0,2,2015-10
City Hotel,0,59,2015,October,44,29,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,63.0,0.0,0,Transient-Party,85.0,0,0,Check-Out,31-10-15,2015-10-29,2,170.0,2,2015-10
City Hotel,0,59,2015,October,44,29,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,63.0,0.0,0,Transient-Party,85.0,0,0,Check-Out,31-10-15,2015-10-29,2,170.0,2,2015-10
City Hotel,0,59,2015,October,44,29,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Check-Out,01-11-15,2015-10-29,3,216.75,3,2015-10
City Hotel,0,65,2015,October,44,29,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,93.08,0,2,Check-Out,02-11-15,2015-10-29,4,372.32,4,2015-10
City Hotel,0,152,2015,October,44,29,1,3,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,0.0,0,Transient,56.52,0,0,Check-Out,02-11-15,2015-10-29,4,226.08,4,2015-10
City Hotel,0,58,2015,October,44,29,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,97.47,0,1,Check-Out,03-11-15,2015-10-29,5,487.35,5,2015-10
City Hotel,0,58,2015,October,44,30,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,85.5,0,2,Check-Out,31-10-15,2015-10-30,1,85.5,1,2015-10
City Hotel,1,64,2015,October,44,30,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,76.5,0,0,Canceled,28-08-15,2015-10-30,2,153.0,2,2015-10
City Hotel,0,58,2015,October,44,30,0,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,66.53,0,1,Check-Out,01-11-15,2015-10-30,2,133.06,2,2015-10
City Hotel,1,99,2015,October,44,30,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,0.0,0,Transient,65.0,0,0,Canceled,12-10-15,2015-10-30,4,260.0,4,2015-10
City Hotel,0,54,2015,October,44,31,0,1,2,2.0,0,SC,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,0.0,0,Contract,139.5,0,2,Check-Out,01-11-15,2015-10-31,1,139.5,1,2015-10
City Hotel,0,100,2015,October,44,31,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Check-Out,02-11-15,2015-10-31,2,124.0,2,2015-10
City Hotel,1,100,2015,October,44,31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,62.0,0,0,Canceled,19-10-15,2015-10-31,2,124.0,2,2015-10
City Hotel,1,100,2015,October,44,31,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Canceled,06-10-15,2015-10-31,2,120.0,2,2015-10
City Hotel,0,100,2015,October,44,31,1,1,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,0.0,0,Transient-Party,84.0,0,0,Check-Out,02-11-15,2015-10-31,2,168.0,2,2015-10
City Hotel,0,100,2015,October,44,31,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,0.0,0,Transient-Party,0.0,0,0,Check-Out,02-11-15,2015-10-31,2,0.0,2,2015-10
City Hotel,1,75,2015,October,44,31,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,76.5,0,1,Canceled,06-10-15,2015-10-31,4,306.0,4,2015-10
City Hotel,0,88,2015,October,44,31,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,54.63,0,0,Check-Out,07-11-15,2015-10-31,7,382.41,7,2015-10
City Hotel,1,78,2015,October,44,31,3,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,89.25,0,1,Canceled,10-10-15,2015-10-31,9,803.25,9,2015-10
City Hotel,0,67,2015,November,45,1,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Group,32.71,0,0,Check-Out,04-11-15,2015-11-01,3,98.13,3,2015-11
City Hotel,0,76,2015,November,45,1,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,1,Check-Out,05-11-15,2015-11-01,4,289.0,4,2015-11
City Hotel,0,62,2015,November,45,1,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,0.0,0,Transient,63.3,0,0,Check-Out,05-11-15,2015-11-01,4,253.2,4,2015-11
City Hotel,1,80,2015,November,45,2,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0.0,37.0,60,Transient,111.0,0,0,Canceled,13-10-15,2015-11-02,2,222.0,2,2015-11
City Hotel,0,82,2015,November,45,2,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Check-Out,05-11-15,2015-11-02,3,216.75,3,2015-11
City Hotel,0,156,2015,November,45,2,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,16.0,0.0,0,Transient,45.87,0,0,Check-Out,05-11-15,2015-11-02,3,137.60999999999999,3,2015-11
City Hotel,1,82,2015,November,45,2,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,1,Canceled,08-10-15,2015-11-02,4,289.0,4,2015-11
City Hotel,0,80,2015,November,45,6,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7.0,0.0,0,Transient,86.47,0,2,Check-Out,08-11-15,2015-11-06,2,172.94,2,2015-11
City Hotel,0,123,2015,November,45,6,1,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-06,3,180.0,3,2015-11
City Hotel,0,123,2015,November,45,6,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,0.0,0,0,Check-Out,09-11-15,2015-11-06,3,0.0,3,2015-11
City Hotel,0,56,2015,November,45,6,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,0.0,0,Transient,60.0,0,1,Check-Out,09-11-15,2015-11-06,3,180.0,3,2015-11
City Hotel,0,123,2015,November,45,6,1,2,2,0.0,0,BB,JPN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-06,3,180.0,3,2015-11
City Hotel,0,56,2015,November,45,6,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,A,0,No Deposit,28.0,0.0,0,Transient,60.0,0,1,Check-Out,09-11-15,2015-11-06,3,180.0,3,2015-11
City Hotel,0,123,2015,November,45,6,1,2,2,0.0,0,BB,SEN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-06,3,180.0,3,2015-11
City Hotel,1,123,2015,November,45,6,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Canceled,03-11-15,2015-11-06,3,180.0,3,2015-11
City Hotel,0,86,2015,November,45,6,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,1,Check-Out,11-11-15,2015-11-06,5,361.25,5,2015-11
City Hotel,1,85,2015,November,45,7,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,0.0,60,Transient,111.0,0,0,Canceled,13-10-15,2015-11-07,2,222.0,2,2015-11
City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-07,2,120.0,2,2015-11
City Hotel,1,233,2015,November,45,7,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Canceled,21-10-15,2015-11-07,2,120.0,2,2015-11
City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,1,Check-Out,09-11-15,2015-11-07,2,120.0,2,2015-11
City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-07,2,120.0,2,2015-11
City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-07,2,120.0,2,2015-11
City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-07,2,120.0,2,2015-11
City Hotel,0,233,2015,November,45,7,1,1,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,0.0,0,Transient-Party,60.0,0,0,Check-Out,09-11-15,2015-11-07,2,120.0,2,2015-11
City Hotel,0,76,2015,November,46,8,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,0.0,0,Transient,49.07,0,0,Check-Out,11-11-15,2015-11-08,3,147.21,3,2015-11
City Hotel,1,63,2015,November,46,9,1,4,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,91.63,0,2,Canceled,15-09-15,2015-11-09,5,458.15,5,2015-11
City Hotel,1,55,2015,November,46,9,1,4,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,79.2,0,2,Canceled,17-09-15,2015-11-09,5,396.0,5,2015-11
City Hotel,1,67,2015,November,46,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Contract,104.55,0,1,Canceled,19-10-15,2015-11-10,2,209.1,2,2015-11
City Hotel,1,63,2015,November,46,10,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,89.53,0,1,Canceled,12-10-15,2015-11-10,3,268.59000000000003,3,2015-11
City Hotel,1,92,2015,November,46,10,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Transient,72.25,0,2,Canceled,11-08-15,2015-11-10,4,289.0,4,2015-11
City Hotel,0,92,2015,November,46,11,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,72.25,0,0,Check-Out,14-11-15,2015-11-11,3,216.75,3,2015-11
City Hotel,0,77,2015,November,46,12,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,1,Check-Out,15-11-15,2015-11-12,3,216.75,3,2015-11
City Hotel,0,66,2015,November,46,12,2,8,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,46.63,0,0,Check-Out,22-11-15,2015-11-12,10,466.3,10,2015-11
City Hotel,1,67,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,No-Show,13-11-15,2015-11-13,1,72.25,1,2015-11
City Hotel,0,67,2015,November,46,13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Check-Out,14-11-15,2015-11-13,1,72.25,1,2015-11
City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,0.0,69,Transient,75.0,0,0,Canceled,03-11-15,2015-11-13,2,150.0,2,2015-11
City Hotel,1,79,2015,November,46,13,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,0.0,69,Transient,70.0,0,0,Canceled,03-11-15,2015-11-13,2,140.0,2,2015-11
City Hotel,1,72,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,1,Canceled,28-10-15,2015-11-13,2,144.5,2,2015-11
City Hotel,0,0,2015,November,46,14,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,0.0,0,Contract,0.0,0,2,Check-Out,14-11-15,2015-11-14,0,0.0,0,2015-11
City Hotel,0,80,2015,November,46,14,2,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,0.0,0,Transient,65.45,0,1,Check-Out,17-11-15,2015-11-14,3,196.35000000000002,3,2015-11
City Hotel,1,212,2015,November,46,14,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient,72.25,0,1,Canceled,21-09-15,2015-11-14,5,361.25,5,2015-11
City Hotel,0,69,2015,November,47,15,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Check-Out,16-11-15,2015-11-15,1,72.25,1,2015-11
City Hotel,1,75,2015,November,47,15,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Canceled,31-10-15,2015-11-15,1,72.25,1,2015-11
City Hotel,0,75,2015,November,47,16,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,52.85,0,1,Check-Out,19-11-15,2015-11-16,3,158.55,3,2015-11
City Hotel,1,77,2015,November,47,16,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Canceled,28-09-15,2015-11-16,5,361.25,5,2015-11
City Hotel,1,94,2015,November,47,17,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,72.25,0,0,Canceled,10-11-15,2015-11-17,1,72.25,1,2015-11
City Hotel,0,89,2015,November,47,17,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,63.75,0,1,Check-Out,20-11-15,2015-11-17,3,191.25,3,2015-11
City Hotel,1,74,2015,November,47,17,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,63.75,0,1,Canceled,16-11-15,2015-11-17,3,191.25,3,2015-11
City Hotel,1,89,2015,November,47,17,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient-Party,63.75,0,1,Canceled,16-11-15,2015-11-17,3,191.25,3,2015-11
City Hotel,0,139,2015,November,47,17,0,4,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,F,5,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-17,4,260.0,4,2015-11
City Hotel,0,139,2015,November,47,17,0,4,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,E,3,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-17,4,260.0,4,2015-11
City Hotel,0,139,2015,November,47,17,0,5,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,4,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,22-11-15,2015-11-17,5,325.0,5,2015-11
City Hotel,0,140,2015,November,47,18,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,19-11-15,2015-11-18,1,65.0,1,2015-11
City Hotel,0,140,2015,November,47,18,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,19-11-15,2015-11-18,1,65.0,1,2015-11
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-18,3,195.0,3,2015-11
City Hotel,1,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Canceled,12-11-15,2015-11-18,3,225.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-18,3,195.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-18,3,195.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-18,3,195.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,21-11-15,2015-11-18,3,225.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,1,Check-Out,21-11-15,2015-11-18,3,195.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,1,Check-Out,21-11-15,2015-11-18,3,225.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,E,1,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,21-11-15,2015-11-18,3,225.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-18,3,195.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,E,2,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,21-11-15,2015-11-18,3,195.0,3,2015-11
City Hotel,1,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Canceled,17-11-15,2015-11-18,3,225.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,G,1,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,21-11-15,2015-11-18,3,225.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,3,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,1,Check-Out,21-11-15,2015-11-18,3,225.0,3,2015-11
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,K,1,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,22-11-15,2015-11-18,4,300.0,4,2015-11
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,3,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,22-11-15,2015-11-18,4,300.0,4,2015-11
City Hotel,0,79,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,0.0,0,Transient,52.85,0,2,Check-Out,22-11-15,2015-11-18,4,211.4,4,2015-11
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,22-11-15,2015-11-18,4,300.0,4,2015-11
City Hotel,0,140,2015,November,47,18,0,4,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,G,3,No Deposit,29.0,0.0,87,Transient-Party,65.0,0,0,Check-Out,22-11-15,2015-11-18,4,260.0,4,2015-11
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,E,2,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,22-11-15,2015-11-18,4,300.0,4,2015-11
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,LUX,Groups,TA/TO,0,0,0,A,E,1,No Deposit,29.0,0.0,87,Transient-Party,75.0,0,0,Check-Out,22-11-15,2015-11-18,4,300.0,4,2015-11
City Hotel,0,72,2015,November,47,19,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,85.0,0,2,Check-Out,21-11-15,2015-11-19,2,170.0,2,2015-11
City Hotel,0,76,2015,November,47,19,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Check-Out,22-11-15,2015-11-19,3,216.75,3,2015-11
City Hotel,0,80,2015,November,47,20,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Contract,72.25,0,2,Check-Out,22-11-15,2015-11-20,2,144.5,2,2015-11
City Hotel,1,90,2015,November,47,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,0.0,0,Transient,72.25,0,1,Canceled,28-10-15,2015-11-20,2,144.5,2,2015-11
